country,Timestamp,GHI,DNI,DHI,RH,WS
sierra_leone,2022-08-23,152.23073,51.560146,117.369125,94.17891,0.97927004
sierra_leone,2022-08-24,167.38174,55.536198,131.36104,88.604675,0.40644172
sierra_leone,2022-08-25,160.58455,39.98383,133.3034,90.70537,0.7757796
sierra_leone,2022-08-26,126.46054,4.510868,123.25529,98.41313,1.5488695
sierra_leone,2022-08-27,106.55779,8.795718,99.96964,95.438995,1.9368501
sierra_leone,2022-08-28,210.28108,72.11186,155.23206,91.55901,0.6515015
sierra_leone,2022-08-29,115.099915,4.9748225,111.03505,92.81626,0.49202845
sierra_leone,2022-08-30,145.50484,35.1363,117.61591,94.18669,0.9303434
sierra_leone,2022-08-31,199.42892,74.31813,146.30476,90.0094,0.9969897
sierra_leone,2022-09-01,146.1041,113.871475,80.395355,90.11584,0.5754925
sierra_leone,2022-09-02,117.02504,84.59742,65.58955,88.54021,0.75861555
sierra_leone,2022-09-03,139.44493,76.63674,81.936745,92.296814,0.84599024
sierra_leone,2022-09-04,265.60336,94.36418,185.31372,86.43864,0.96199995
sierra_leone,2022-09-05,139.92418,17.08588,126.15449,93.749,0.8465947
sierra_leone,2022-09-06,169.19052,33.72643,144.28935,90.99501,1.2265052
sierra_leone,2022-09-07,140.14182,35.317818,117.240364,93.184364,0.7234909
sierra_leone,2022-09-08,161.1337,41.196922,133.35849,89.96712,1.2184684
sierra_leone,2022-09-09,124.82672,16.76911,111.71379,93.26451,1.4596983
sierra_leone,2022-09-10,143.36212,51.85805,104.27022,92.58541,1.2730916
sierra_leone,2022-09-11,201.48216,40.73645,172.48276,90.39948,0.7612121
sierra_leone,2022-09-12,187.43704,53.455803,140.17853,90.71073,0.91192365
sierra_leone,2022-09-13,175.47356,81.45867,123.41178,91.455185,0.49711108
sierra_leone,2022-09-14,156.16461,58.633057,113.90524,88.16529,1.295877
sierra_leone,2022-09-15,168.54102,65.33048,122.17378,89.566345,0.8041973
sierra_leone,2022-09-16,144.49481,12.771397,137.60924,92.47856,1.3376049
sierra_leone,2022-09-17,162.02835,69.3898,110.64576,90.11861,0.86271566
sierra_leone,2022-09-18,156.08507,39.126503,125.52306,90.36574,0.7785505
sierra_leone,2022-09-19,96.41331,8.754962,88.61812,95.48993,1.1534586
sierra_leone,2022-09-20,137.18155,26.36137,116.616684,94.32661,0.75094754
sierra_leone,2022-09-21,173.46846,108.50559,111.75979,90.59204,0.58430105
sierra_leone,2022-09-22,157.48547,57.329033,125.32415,92.41597,0.5402626
sierra_leone,2022-09-23,157.71481,75.902176,104.58772,91.37226,1.2838054
sierra_leone,2022-09-24,135.12366,34.792255,112.378876,94.31429,0.6871127
sierra_leone,2022-09-25,178.22649,78.178795,119.29314,93.54596,0.7784151
sierra_leone,2022-09-26,133.88954,31.263966,104.211945,92.52864,0.65287846
sierra_leone,2022-09-27,154.19878,22.642017,138.10817,91.71688,1.3397249
sierra_leone,2022-09-28,142.64867,33.002914,124.19126,94.07698,0.32443947
sierra_leone,2022-09-29,93.181885,29.70164,77.57247,93.86926,0.64379454
sierra_leone,2022-09-30,198.7879,144.27632,92.462105,92.54428,0.5328572
sierra_leone,2022-10-01,184.27931,81.64718,131.8147,89.18941,0.7487108
sierra_leone,2022-10-02,195.90767,109.27487,115.06901,90.36691,1.05105
sierra_leone,2022-10-03,208.42085,59.33976,159.4913,90.60135,1.0684922
sierra_leone,2022-10-04,159.16393,41.623363,125.6889,93.63108,0.7675239
sierra_leone,2022-10-05,161.97142,82.10934,100.58988,91.73105,0.8176803
sierra_leone,2022-10-06,151.95195,25.458948,134.50418,91.34784,0.6582973
sierra_leone,2022-10-07,175.74925,101.387726,112.9021,89.7,1.0085471
sierra_leone,2022-10-08,139.87479,79.34087,97.822495,88.16593,0.7802198
sierra_leone,2022-10-09,178.76212,72.50642,116.64958,92.03087,0.93497396
sierra_leone,2022-10-10,155.39986,83.8367,100.334915,90.85818,1.2346954
sierra_leone,2022-10-11,161.3828,134.48323,72.8543,89.5696,0.7958455
sierra_leone,2022-10-12,129.5703,21.07171,112.017334,91.75674,0.86619383
sierra_leone,2022-10-13,98.56523,9.8470955,88.9854,95.28902,0.54858714
sierra_leone,2022-10-14,146.8438,44.833023,113.65636,93.20163,0.8975194
sierra_leone,2022-10-15,163.19965,109.44979,88.85404,92.08146,0.4599567
sierra_leone,2022-10-16,197.35355,121.73421,109.08376,91.23497,0.864275
sierra_leone,2022-10-17,192.25168,82.83883,128.73146,92.168236,0.7172493
sierra_leone,2022-10-18,220.97856,170.66592,92.09928,89.187996,0.9741912
sierra_leone,2022-10-19,198.46143,106.35576,123.30645,88.92292,0.99883974
sierra_leone,2022-10-20,172.85332,54.91508,139.21411,92.307915,0.704902
sierra_leone,2022-10-21,175.00336,113.402275,99.58478,89.27717,0.84611875
sierra_leone,2022-10-22,176.35152,70.01881,125.609795,92.4648,1.0139105
sierra_leone,2022-10-23,149.0774,173.98048,49.83698,85.35282,1.0859592
sierra_leone,2022-10-24,248.02237,172.01372,120.95985,87.467674,0.78804433
sierra_leone,2022-10-25,115.95802,11.441304,106.03043,94.74866,0.4853679
sierra_leone,2022-10-26,163.0791,49.57057,121.72025,92.30854,0.6776993
sierra_leone,2022-10-27,174.61198,56.351048,131.69559,90.26205,0.7014706
sierra_leone,2022-10-28,41.270676,1.8114662,39.438534,93.18233,0.27330825
togo,2021-08-09,229.86594,118.340546,148.03828,77.7162,1.6765637
togo,2021-08-10,254.80406,236.15976,95.784645,74.545586,2.1429174
togo,2021-08-11,253.23624,219.8727,99.30915,71.40286,2.1940672
togo,2021-08-12,246.25279,219.19708,103.31805,73.73331,2.3865192
togo,2021-08-13,262.27234,271.25485,78.76783,68.87953,2.3027818
togo,2021-08-14,252.30211,234.30971,90.59641,71.75922,2.21519
togo,2021-08-15,222.10657,157.23529,109.74629,67.43049,2.1107974
togo,2021-08-16,232.3388,157.05925,128.0624,71.9197,2.5127342
togo,2021-08-17,257.8694,242.91563,89.68394,68.29168,2.235094
togo,2021-08-18,259.72543,230.36545,98.70412,61.530884,2.0475736
togo,2021-08-19,249.05145,227.8159,90.016815,55.288197,2.052721
togo,2021-08-20,226.2821,201.5037,79.751884,61.456753,2.3654597
togo,2021-08-21,219.9305,131.48256,139.95995,60.523727,2.1667829
togo,2021-08-22,250.64665,270.00748,66.22886,61.394775,1.9857446
togo,2021-08-23,246.75096,265.72076,65.74963,57.57613,1.8878456
togo,2021-08-24,238.23206,219.56897,84.79877,61.58554,2.5047965
togo,2021-08-25,242.00273,245.6099,71.61801,59.02327,1.9140154
togo,2021-08-26,212.25453,185.53084,77.53135,64.41464,2.0629876
togo,2021-08-27,240.62495,225.68964,78.69492,68.53561,1.9242699
togo,2021-08-28,248.82706,297.55377,52.631397,55.203075,1.2454545
togo,2021-08-29,242.79228,243.4812,76.30546,54.20153,1.6072104
togo,2021-08-30,185.67348,91.01248,126.5335,57.618053,2.096756
togo,2021-08-31,243.54471,233.73625,78.82536,59.31454,1.8260745
togo,2021-09-01,247.81197,272.90598,54.494312,49.584934,1.9682423
togo,2021-09-02,246.3282,276.91797,57.86149,35.253258,1.2924839
togo,2021-09-03,240.88708,262.54797,64.06841,30.8577,1.502413
togo,2021-09-04,254.52188,300.168,56.322315,31.276703,1.8378947
togo,2021-09-05,233.60153,282.5505,50.4899,28.61369,1.7274524
togo,2021-09-06,244.83356,279.80014,58.458477,39.55791,1.6459383
togo,2021-09-07,230.03212,274.0541,54.35652,31.872875,1.75022
togo,2021-09-08,239.53427,286.71912,53.81656,30.824158,1.6418637
togo,2021-09-09,253.32109,298.975,52.488377,29.9135,1.382046
togo,2021-09-10,209.47343,251.52982,48.98627,31.578451,1.2228044
togo,2021-09-11,216.2222,270.08383,46.588013,34.04338,1.3569853
togo,2021-09-12,197.847,244.70805,43.881153,32.089985,1.1544164
togo,2021-09-13,205.47725,265.46387,50.598846,26.032398,1.2918646
togo,2021-09-14,203.14436,216.36244,56.5075,24.314142,1.4965997
togo,2021-09-15,234.58806,236.74231,78.729065,24.94777,0.9394245
togo,2021-09-16,240.63431,247.2275,69.10179,25.311844,1.8743719
togo,2021-09-17,253.2896,238.56082,92.15933,27.305166,1.5778598
togo,2021-09-18,231.14442,179.91087,105.92727,30.01841,1.2228034
togo,2021-09-19,224.2413,117.78289,136.6385,26.781628,1.5403928
togo,2021-09-20,246.32271,166.0811,126.73876,23.18205,1.0171429
togo,2021-09-21,235.42741,205.06595,92.157906,23.613888,1.4763533
togo,2021-09-22,208.30908,138.39107,116.09178,25.832012,1.25739
togo,2021-09-23,245.53915,242.53105,86.08927,24.85174,1.7747691
togo,2021-09-24,243.1226,219.8767,94.34853,23.783335,2.1361227
togo,2021-09-25,227.88086,167.47491,115.27824,21.298447,2.144735
togo,2021-09-26,211.3696,119.97824,128.50404,25.853931,1.1435152
togo,2021-09-27,213.11836,149.14423,112.98517,28.262026,1.6262307
togo,2021-09-28,231.40028,252.14677,64.82058,25.569662,1.734059
togo,2021-09-29,230.09708,230.87161,79.09109,25.297861,1.5655491
togo,2021-09-30,204.71327,122.26775,120.040115,22.521372,1.808461
togo,2021-10-01,232.42265,233.81943,80.96122,23.191906,2.2961295
togo,2021-10-02,229.81255,246.49951,65.62507,24.646318,2.3589942
togo,2021-10-03,200.70029,153.88783,95.13875,26.548252,2.6346853
togo,2021-10-04,220.89464,204.12961,84.786644,25.011168,2.6871378
togo,2021-10-05,196.90915,143.32417,99.427216,26.847767,3.082849
togo,2021-10-06,219.99783,248.04066,58.504845,24.816574,2.9730337
togo,2021-10-07,216.58978,119.126396,129.64244,23.011852,3.1394606
togo,2021-10-08,241.83217,289.5113,56.061398,22.36556,3.2823572
togo,2021-10-09,217.56578,235.82324,64.356964,21.898531,2.6929321
togo,2021-10-10,228.20227,231.07043,74.8541,23.426096,2.217751
togo,2021-10-11,241.37181,253.83813,75.170334,20.404087,3.082241
togo,2021-10-12,158.20992,175.98193,48.896458,20.851133,2.9919972
togo,2021-10-13,160.15472,184.5143,51.862885,21.906479,2.6949296
togo,2021-10-14,231.31068,244.1943,71.10035,21.041601,2.7500353
togo,2021-10-15,205.1277,284.91226,41.870182,20.05517,2.533286
togo,2021-10-16,234.7123,256.2354,63.181087,19.995272,2.4767113
togo,2021-10-17,240.9581,288.44638,56.66032,20.6553,2.7755232
togo,2021-10-18,212.96037,194.38019,72.11569,22.595518,3.254552
togo,2021-10-19,86.32384,1.234855,86.67442,30.884565,2.5044928
togo,2021-10-20,167.58524,44.864582,137.0,31.85432,2.158468
togo,2021-10-21,224.67061,169.39017,102.848694,25.909895,2.3067138
togo,2021-10-22,220.4799,168.56949,101.325874,24.357521,2.5367072
togo,2021-10-23,208.91472,146.55586,106.139114,24.13758,2.6825929
togo,2021-10-24,219.91574,187.07944,93.08252,20.612307,2.92993
togo,2021-10-25,234.38132,262.78818,61.652573,17.109867,3.092248
togo,2021-10-26,226.81299,207.89241,82.582535,19.987225,2.8660753
togo,2021-10-27,226.04533,213.56229,83.7113,17.742937,2.521822
togo,2021-10-28,234.12064,201.0551,96.24099,13.381992,2.5119574
togo,2021-10-29,194.65627,278.52075,44.337437,18.88683,2.6027918
togo,2021-10-30,251.01755,289.53445,64.08723,18.35642,2.9727018
togo,2021-10-31,251.17244,271.7312,67.49119,16.155462,3.4875262
togo,2021-11-01,211.09201,193.00958,74.81307,13.885857,2.971357
togo,2021-11-02,250.05956,272.63715,70.46118,18.301548,3.516245
togo,2021-11-03,223.62306,165.20319,111.39244,18.878359,3.5343707
togo,2021-11-04,236.24806,221.10309,85.67688,20.475756,3.1834857
togo,2021-11-05,241.67879,188.16414,107.78706,19.542646,3.361669
togo,2021-11-06,220.28108,157.10495,107.61746,16.325209,3.1004188
togo,2021-11-07,210.93193,253.91255,47.640663,14.393587,3.1727273
togo,2021-11-08,213.40709,252.11777,48.17997,15.336292,2.8490767
togo,2021-11-09,183.92302,195.8544,57.002834,15.494193,3.224575
togo,2021-11-10,211.61726,247.67151,51.809753,17.331367,2.954386
togo,2021-11-11,248.05289,241.06241,80.960144,17.960783,2.845765
togo,2021-11-12,170.00127,38.867138,140.24419,21.236969,3.0798864
togo,2021-11-13,211.73508,82.94946,145.63715,17.21625,3.7863278
togo,2021-11-14,189.78374,181.90366,64.7202,14.514286,3.590007
togo,2021-11-15,168.84966,194.58687,56.394974,17.082333,2.8892457
togo,2021-11-16,264.8493,261.76,85.995514,13.630435,3.0280113
togo,2021-11-17,263.92017,240.59169,104.86607,12.369553,2.7548616
togo,2021-11-18,252.74294,162.77408,129.67874,14.1112995,2.8300846
togo,2021-11-19,240.63799,144.09529,132.68694,16.535042,3.120225
togo,2021-11-20,209.26825,73.19538,157.86412,16.856083,2.707832
togo,2021-11-21,170.84525,34.643986,146.5091,16.837551,2.5274825
togo,2021-11-22,241.2607,97.97599,165.415,15.939577,2.580352
togo,2021-11-23,238.60968,117.468025,150.08514,14.512061,2.4435484
togo,2021-11-24,257.69296,251.23872,80.33859,13.4334955,2.872017
togo,2021-11-25,270.93854,285.8284,72.16257,13.327292,2.5198612
togo,2021-11-26,255.93384,176.20412,125.59029,14.184696,2.1174703
togo,2021-11-27,215.70195,78.45028,152.64833,18.447702,1.9438022
togo,2021-11-28,233.41093,124.76063,135.69505,15.659652,2.1905923
togo,2021-11-29,251.2193,198.4756,105.70077,13.877777,2.6744235
togo,2021-11-30,263.54163,223.34567,98.88184,13.503631,2.2525141
togo,2021-12-01,272.9044,247.86035,97.77572,12.930431,2.1992924
togo,2021-12-02,271.47308,255.92595,84.925316,13.871618,2.1064157
togo,2021-12-03,258.66547,201.44493,107.777596,15.48709,2.3466156
togo,2021-12-04,252.99615,147.36812,144.09552,14.642868,2.9900002
togo,2021-12-05,105.715775,17.397408,92.36994,14.694183,2.4488437
togo,2021-12-06,253.83229,102.63892,168.95813,14.02376,2.2457721
togo,2021-12-07,239.36995,122.24477,144.56256,14.294492,2.070502
togo,2021-12-08,265.29138,179.91801,124.62109,13.455641,1.7692361
togo,2021-12-09,265.4564,200.8349,114.57286,14.204745,2.385485
togo,2021-12-10,268.3095,156.7586,143.03902,13.780001,2.1853147
togo,2021-12-11,225.94774,130.22968,125.39484,25.706272,2.1480837
togo,2021-12-12,219.55356,119.77953,125.23474,32.892338,1.0805013
togo,2021-12-13,213.61896,122.87242,113.73907,37.966576,2.1759055
togo,2021-12-14,249.80043,132.60916,142.82642,30.310972,1.5899371
togo,2021-12-15,248.01938,193.57834,101.07038,23.365576,1.6005576
togo,2021-12-16,259.84552,133.72572,150.92621,16.008198,2.008198
togo,2021-12-17,191.26544,48.772358,152.19423,39.77137,1.3423836
togo,2021-12-18,192.38002,68.9555,143.88885,38.07272,1.4541968
togo,2021-12-19,276.19852,213.82436,111.25357,23.20143,2.0906427
togo,2021-12-20,283.4805,181.29005,137.9802,11.127266,2.5483189
togo,2021-12-21,279.2271,181.52954,134.11555,9.57796,2.4632668
togo,2021-12-22,280.61874,182.5112,134.45557,9.694682,2.0846746
togo,2021-12-23,268.84088,179.1764,125.37572,12.171109,1.5053734
togo,2021-12-24,238.27823,105.64648,147.41063,40.336693,2.4278874
togo,2021-12-25,201.73668,76.69399,140.68149,47.79951,2.154088
togo,2021-12-26,119.307495,5.353184,115.88237,46.05654,1.2382785
togo,2021-12-27,245.71082,84.24925,172.78947,25.948471,1.5501066
togo,2021-12-28,247.44225,99.70842,163.56238,43.3313,2.0542474
togo,2021-12-29,176.22554,40.83175,140.82379,39.211445,1.6521982
togo,2021-12-30,177.9815,40.205624,143.02742,34.288254,0.9857243
togo,2021-12-31,229.54755,59.131096,175.17471,48.836136,3.2014005
togo,2022-01-01,252.23013,112.76518,153.93822,48.4305,2.9689314
togo,2022-01-02,227.00443,74.4264,163.04655,49.46674,2.4410586
togo,2022-01-03,254.81062,125.9203,149.9065,37.504047,1.971026
togo,2022-01-04,267.7276,179.53049,119.883804,42.155914,2.112183
togo,2022-01-05,268.18347,149.27107,142.89937,44.24685,2.3217087
togo,2022-01-06,240.89479,98.410706,149.98586,45.92676,2.5356338
togo,2022-01-07,243.70964,71.54561,177.8057,22.823683,2.0274773
togo,2022-01-08,210.76157,59.97356,160.69656,19.075876,2.3080645
togo,2022-01-09,138.51474,27.744633,114.70526,10.852421,1.840772
togo,2022-01-10,202.6165,71.86249,134.89645,16.339249,1.6226165
togo,2022-01-11,204.11205,96.28501,117.47073,40.621986,1.9044819
togo,2022-01-12,248.65787,87.44283,169.22552,43.831207,3.446312
togo,2022-01-13,191.73979,53.568535,148.15523,59.148987,3.4740715
togo,2022-01-14,157.98877,24.81465,137.62689,54.559177,2.4037695
togo,2022-01-15,281.72232,184.90955,128.99474,48.765408,3.0642807
togo,2022-01-16,277.27145,218.26343,98.06187,47.107723,2.80163
togo,2022-01-17,248.4083,133.09242,141.60939,49.37196,3.0651858
togo,2022-01-18,274.84814,202.02692,98.64592,56.967247,3.606831
togo,2022-01-19,264.5317,86.66292,189.33081,61.167156,2.861206
togo,2022-01-20,271.08374,158.78853,131.57275,58.845592,3.8083155
togo,2022-01-21,229.84778,154.61456,95.10479,51.51154,3.1701617
togo,2022-01-22,268.4073,160.5117,124.32754,61.569973,3.1515691
togo,2022-01-23,258.0709,147.58318,133.63754,59.041443,3.7818773
togo,2022-01-24,359.12076,231.99884,142.08388,58.299637,4.282583
togo,2022-01-25,266.81357,163.0015,134.75833,55.98113,3.4786992
togo,2022-01-26,153.38676,44.479446,127.82698,59.173096,3.2666664
togo,2022-01-27,282.80374,205.6914,107.17457,51.725708,1.9671875
togo,2022-01-28,234.31409,88.00154,161.34676,44.4455,2.34836
togo,2022-01-29,253.35652,151.6573,117.10716,53.385605,2.476454
togo,2022-01-30,273.42618,182.35728,130.62111,50.05,2.8905149
togo,2022-01-31,72.74505,1.0413661,72.57268,73.10729,3.0497315
togo,2022-02-01,292.0673,218.3184,107.93904,70.106415,3.0680056
togo,2022-02-02,279.24973,236.13033,87.16968,56.803993,3.095518
togo,2022-02-03,266.214,167.26631,120.07685,54.32,2.9530466
togo,2022-02-04,242.28886,99.56614,151.53055,58.758015,2.657297
togo,2022-02-05,259.20386,203.74965,97.51209,53.807343,2.9173424
togo,2022-02-06,241.17728,176.4037,96.352264,50.573235,3.1828792
togo,2022-02-07,249.29655,113.55672,143.12636,73.01385,2.6718905
togo,2022-02-08,144.01738,29.060688,121.1499,69.19089,1.660897
togo,2022-02-09,227.77568,112.19092,141.05772,62.825645,2.6531796
togo,2022-02-10,241.56152,148.32155,116.6541,64.26774,2.8506649
togo,2022-02-11,280.9919,216.86185,101.52162,63.377113,3.9319012
togo,2022-02-12,231.51819,84.83366,164.11777,63.37467,3.0743876
togo,2022-02-13,263.43863,149.9949,132.6225,57.71719,3.095388
togo,2022-02-14,133.82799,16.412981,119.827286,59.007397,2.883531
togo,2022-02-15,208.8556,78.24299,142.98492,60.232117,3.507223
togo,2022-02-16,155.13474,13.189145,141.94258,58.41786,3.323039
togo,2022-02-17,273.7834,160.27332,131.9488,58.91982,3.2912464
togo,2022-02-18,182.63495,65.15431,118.62856,66.105545,3.5933332
togo,2022-02-19,150.76813,31.980766,133.51328,62.768066,2.5036197
togo,2022-02-20,285.61554,197.89801,111.99343,63.32834,3.1207066
togo,2022-02-21,236.5094,146.20723,109.969444,64.63383,2.8706067
togo,2022-02-22,355.53467,278.59793,121.70404,61.7,3.8749113
togo,2022-02-23,290.3245,203.38512,114.728516,59.89775,3.4327948
togo,2022-02-24,294.00595,153.50502,158.06207,56.666878,2.8815994
togo,2022-02-25,271.8331,126.375145,157.63824,57.341457,2.722549
togo,2022-02-26,258.17325,119.4715,149.12225,56.657513,3.2674155
togo,2022-02-27,254.73987,110.7026,149.29593,63.225334,2.7727718
togo,2022-02-28,280.7233,202.11505,110.576485,56.647934,2.6286213
togo,2022-03-01,161.64462,45.198513,130.93704,69.032364,3.0529745
togo,2022-03-02,172.26707,41.996544,132.5194,78.28082,1.4983779
togo,2022-03-03,77.98816,5.291082,73.847145,75.47514,2.802193
togo,2022-03-04,231.90517,84.99338,153.29301,73.58749,1.5843165
togo,2022-03-05,267.71725,163.2704,128.18,64.84325,2.0408666
togo,2022-03-06,290.82568,192.0852,126.99351,69.329124,2.3210156
togo,2022-03-07,165.87144,77.05761,105.29461,69.03066,2.9051712
togo,2022-03-08,111.37771,105.29036,44.46757,67.61221,2.6604285
togo,2022-03-09,242.40665,151.8804,113.61359,62.336872,3.2415426
togo,2022-03-10,238.28523,133.46417,119.30676,69.36263,2.3661506
togo,2022-03-11,305.58218,216.80457,129.23422,71.28719,1.8817835
togo,2022-03-12,271.64136,139.60728,152.56364,64.22515,2.3472393
togo,2022-03-13,270.88016,209.81915,100.4012,59.72645,2.483085
togo,2022-03-14,261.7805,154.30397,121.62053,56.05599,2.785381
togo,2022-03-15,267.75845,157.6876,127.188095,58.639084,2.7344365
togo,2022-03-16,281.67294,161.3545,132.26872,58.278313,2.9136474
togo,2022-03-17,240.0036,102.7951,146.82402,70.132675,2.6028595
togo,2022-03-18,158.31087,80.46766,93.96263,65.23251,2.1975307
togo,2022-03-19,259.83215,137.27191,146.68195,72.38424,2.7255015
togo,2022-03-20,262.05634,172.03226,118.53053,72.511826,2.3116128
togo,2022-03-21,286.26547,198.16423,115.668724,62.58483,3.3270683
togo,2022-03-22,201.14783,136.98048,88.98574,64.40742,2.798343
togo,2022-03-23,193.89099,73.16645,137.25385,75.612236,1.9431245
togo,2022-03-24,215.47516,108.38258,120.27271,71.01605,2.1655147
togo,2022-03-25,204.95769,143.82314,82.214226,66.64894,2.770848
togo,2022-03-26,209.5834,62.31428,150.80771,77.347046,2.5327585
togo,2022-03-27,184.46294,49.243263,141.01726,79.4876,2.7975054
togo,2022-03-28,181.68176,48.875965,136.5788,83.793304,2.2481399
togo,2022-03-29,273.52274,160.04205,134.97362,75.807686,2.1752827
togo,2022-03-30,194.26016,58.33441,148.60371,84.4136,2.32834
togo,2022-03-31,221.95605,151.42964,105.93867,77.23733,1.804859
togo,2022-04-01,278.45547,223.14374,89.77229,76.68177,2.2640314
togo,2022-04-02,245.98868,105.613,155.25978,79.98238,2.7533574
togo,2022-04-03,185.04149,49.261543,142.7948,84.6005,2.1227274
togo,2022-04-04,287.7057,267.98294,76.782715,73.30519,1.8020625
togo,2022-04-05,266.36984,151.56345,130.5872,69.63677,2.793096
togo,2022-04-06,263.97437,167.68347,120.28504,70.371796,3.25406
togo,2022-04-07,271.95847,157.09799,138.48204,69.94167,2.38075
togo,2022-04-08,273.48602,202.28384,109.71663,65.601364,1.3898253
togo,2022-04-09,277.42007,184.06154,122.55958,70.20133,2.4744897
togo,2022-04-10,189.62387,82.11852,117.75972,77.98976,3.2378764
togo,2022-04-11,132.56172,5.195331,128.48251,79.80203,2.636842
togo,2022-04-12,179.79776,68.95588,111.04721,87.41354,2.085294
togo,2022-04-13,111.21592,49.95766,77.543205,81.56635,1.5592083
togo,2022-04-14,227.48264,176.17503,116.61384,83.26098,2.5638344
togo,2022-04-15,202.7636,72.39395,129.64357,75.2867,2.5373402
togo,2022-04-16,251.57233,179.55615,106.06266,73.01882,2.9932103
togo,2022-04-17,239.37848,91.12378,154.01994,77.96065,2.6887133
togo,2022-04-18,279.98788,210.7557,98.994,75.01374,2.4356725
togo,2022-04-19,238.26262,144.90143,121.97016,70.004875,2.0028694
togo,2022-04-20,184.17416,72.83981,125.064705,74.02089,2.6723435
togo,2022-04-21,183.02907,79.27423,129.66623,75.66997,2.8325992
togo,2022-04-22,113.473404,7.4890265,106.97391,79.98648,2.4704216
togo,2022-04-23,292.23547,223.98842,113.63552,72.469055,2.98774
togo,2022-04-24,284.0046,227.92453,105.84083,69.260994,2.4845872
togo,2022-04-25,215.35452,70.84927,144.95125,74.13175,2.4965694
togo,2022-04-26,175.1272,48.296665,142.64499,75.72928,3.2669384
togo,2022-04-27,212.26772,136.96574,105.34417,75.20372,3.3280613
togo,2022-04-28,86.53101,1.3263079,84.84051,90.44253,2.2743647
togo,2022-04-29,116.55604,35.99836,85.75978,89.51843,1.21
togo,2022-04-30,185.80931,41.97984,148.88625,86.733185,3.3024018
togo,2022-05-01,165.49304,36.224056,133.43398,83.95907,2.6182086
togo,2022-05-02,229.17781,128.27664,123.77277,82.36409,1.9774481
togo,2022-05-03,235.53218,130.8264,127.436165,75.8153,2.1591897
togo,2022-05-04,194.62476,53.592754,139.30762,75.3224,1.8647145
togo,2022-05-05,157.10919,12.945407,141.09254,89.43803,1.989759
togo,2022-05-06,264.5972,166.41928,112.63984,84.51809,2.0051792
togo,2022-05-07,258.93137,191.53769,100.496,79.28961,1.7176471
togo,2022-05-08,154.69092,56.52046,113.26117,75.22327,2.3247118
togo,2022-05-09,156.65639,21.973309,137.4007,87.05385,3.349846
togo,2022-05-10,173.12836,43.65934,132.71584,85.83211,2.8678918
togo,2022-05-11,176.59404,41.14623,141.51591,84.014404,3.1221719
togo,2022-05-12,218.23732,108.535805,120.66015,81.49884,2.4014492
togo,2022-05-13,103.927155,47.012352,68.87292,86.158554,1.4454613
togo,2022-05-14,174.62257,84.71726,112.604515,87.23671,2.383831
togo,2022-05-15,126.135666,29.208282,95.307434,86.54686,2.5281441
togo,2022-05-16,195.25395,107.37648,120.43814,87.08164,2.374647
togo,2022-05-17,192.169,66.15925,138.26018,85.099365,2.4295197
togo,2022-05-18,175.8288,50.466522,130.99394,90.06407,2.100072
togo,2022-05-19,200.69183,132.80615,103.03203,82.91294,1.8261027
togo,2022-05-20,204.27066,119.579666,112.18211,78.04391,1.8263879
togo,2022-05-21,236.3568,142.77693,116.73574,74.72142,2.1874642
togo,2022-05-22,192.76425,53.767036,143.8055,81.63407,3.0189426
togo,2022-05-23,112.13382,1.9417484,109.911026,85.06716,1.7523692
togo,2022-05-24,218.93098,127.60477,122.059616,80.77479,2.2754273
togo,2022-05-25,218.40149,99.425964,133.12689,83.473816,2.2270997
togo,2022-05-26,120.07977,1.7454739,117.68685,89.2669,1.7787836
togo,2022-05-27,192.80194,88.34866,125.049965,84.78736,1.8573284
togo,2022-05-28,132.43677,28.317202,106.06352,89.65624,2.007566
togo,2022-05-29,89.73944,1.56365,88.30377,90.593735,2.6110106
togo,2022-05-30,147.05956,33.846222,121.52673,88.60852,2.684
togo,2022-05-31,218.43929,109.24476,127.80598,80.74744,1.968939
togo,2022-06-01,280.67493,233.54091,80.20542,74.76346,1.8797288
togo,2022-06-02,240.79349,93.37213,161.16885,88.281204,3.0305674
togo,2022-06-03,182.00854,103.711266,122.50466,88.14326,1.919297
togo,2022-06-04,260.5155,201.52419,101.50728,82.084656,1.8364215
togo,2022-06-05,224.75023,153.52448,81.21351,85.200745,2.5976865
togo,2022-06-06,105.828606,0.5681818,105.08972,89.04979,2.593986
togo,2022-06-07,191.11269,93.98574,120.09441,88.26325,2.1603153
togo,2022-06-08,173.61621,42.49562,132.02628,84.97825,1.8035766
togo,2022-06-09,145.96194,9.549406,135.79222,88.83101,2.05816
togo,2022-06-10,100.54836,4.434943,95.61292,94.0348,1.978054
togo,2022-06-11,126.25018,18.944633,111.48467,91.70881,1.942931
togo,2022-06-12,224.51575,104.82117,143.718,86.158714,1.8081863
togo,2022-06-13,183.82294,87.46597,117.21487,87.01444,2.2282345
togo,2022-06-14,119.07437,18.894476,106.24617,91.6472,1.464433
togo,2022-06-15,153.68106,52.706463,111.88662,88.090034,1.6580988
togo,2022-06-16,84.95619,0.25364432,83.8734,95.13316,1.1637026
togo,2022-06-17,163.21667,63.04181,116.39304,90.16634,0.7568437
togo,2022-06-18,287.3485,241.47435,86.76349,78.435036,1.8105816
togo,2022-06-19,200.28235,110.36588,114.30325,85.36194,1.5108051
togo,2022-06-20,184.58986,58.52048,131.51436,85.5069,1.9771992
